Id,Name,Scientific name,Binomial,Plant Type,Height,Spread,Root Depth,Seasonal Interest,Notes,Flower Color,Root Type,Bloom Time,Fruit Time,Texture,Form,Growth Rate,Insect Predation,Disease,Light,Hardiness Zone,Soil Moisture,Soil pH,Ecological Function,Human Use/Crop
217,Yellow Birch,Betula alleghaniensis,BEAL,Deciduous Tree,80,80,60,Spring,"Does not perform well in hot dry climates. Important timber tree seldom grown ornamentally. Appears to be quite resistant to borers. Wintergreen oil distilled from the stem and bark. Young bark produces thin papery shreds. Also known as B. lutea. Yellow Birches are best grown in moist, acidic, sandy or rocky, well-drained loams in full sun to part shade. Best foliage color occurs in full sun. Unlike most birches, Yellow Birch are slow-growing and typically live for about 150 years; however, the longevity of some trees can extend to 300 years or more. The root system of yellow birch is generally shallow but variable. There is a well-developed extensive lateral root system; roots spread horizontally or may penetrate more than 5 feet (1.5 m).",Green,"Fibrous Shallow, Long Rhizome",Spring - Late Spring,,Medium,Pyramidal,Slow,Major,Major,"Full_Sun, Partial_Shade",3 -- 7,"Wet, Moderate",4.0 - 8.0,"Insectory, Reclamator, Wildlife Food, Wildlife Food","Biomass, Food, Ornamental, Wood"
2855,"Brazil Nut (Para Nut, Creamnut)",Bertholletia excelsa,BEEX,Deciduous Tree,160,65,118,All Year,"Bertholletia excelsa is a large tree, 40-60 m tall; trunk very straight for 20 m or more; diameter ranges from 2 to 4 m; bark grey-brown, 1.5 cm thick, resinous, with deep, narrow, longitudinal fissures that are reddish internally; crown 10-20 m in diameter and round or umbrella shaped; seedlings and adult trees develop strong taproots that may penetrate up to 3 m or more in heavy clays. Famous for reaching heights of over 160 feet, the Brazil nut tree towers above other trees in the Amazon rainforest. It can reach ages of 500-800 years old. Mature nuts are produced approximately 15 months after fertilization and take 1 year to ripen. Nuts are dispersed mainly by rodents. During January and February, its fruit—which is the size of a baseball and can weigh up to 5 pounds—ripens and falls to the ground, reaching speeds of up to 50 mph on its descent. Inside the fruits’ hard, woody exterior are anywhere from 10 to 21 nuts arranged in a pattern similar to segments of an orange. The outer casing of the fruit is so hard that only one known animal—the agouti, a large rodent with sharp, chisel-like teeth—can crack it open. In just one year, a Brazil nut tree can produce some 250 pounds o","White, Yellow","Tap, Long Rhizome",Early Spring - Fall,Winter - Summer,Coarse,Upright,Slow,Medium,Minor,"Full_Sun, Partial_Shade",11 -- 13,Moderate,5.5 - 7.0,"Domestic Animal Forage, Insectory, Insectory, Reclamator, Soil Builder, Wildlife Food","Biomass, Biomass, Fiber, Food, Food, Food, Food, Food, Insect Repellent, Insect Repellent, Medicine, Medicine, Soap, Soap, Wood, Wood"
291,"Ohio Buckeye (Fetid Buckeye, Horse Chestnut)",Aesculus glabra,AEGL,Deciduous Tree,40,30,36,Spring,"Ohio Buckeye is a low-branched, small to medium-sized deciduous tree in the Sapindaceae (maple) family that typically grows 20-40’ (less frequently to 75’). It works well in remote or more naturalized areas of a landscape or in a woodland garden. It has corky gray bark. Trees show a variable amount of fall color due to differences in seedlings but are most typically yellow with some oranges and red. The flowers, bark, and stems, have an unpleasant odor when crushed, hence the sometimes common name of fetid buckeye. Because this tree has a taproot it is very difficult to transplant. Fruit on the tree is interesting but not particularly ornamental. When ripe, each buckeye turns a handsome shiny dark mahogany brown with a light tan eye. Since colonial times, buckeyes have been carried by many school children and adults as good luck charMS. The preference is full sun to light shade, moist to mesic conditions, and soil containing loam, silt-loam, or clay-loam. This tree should be planted in an area that is protected from prevailing winds, excessive heat, and air pollution, otherwise the leaves may become scalded and diseased. The large seeds can be germinated by planting them in the","Green, Yellow","Tap, Rhizome",Spring - Late Spring,Summer - Fall,Medium,Oval,Slow,Minor,Minor,"Partial_Shade, Shade",3 -- 8,"Wet, Moderate, Dry",5.0 - 7.0,"Insectory, Wildlife Food","Medicine, Ornamental, Soap, Wood"
7777,Silver Cluster Leaf (Mangwe),Terminalia sericea,TESE,Deciduous Tree,75,60,24,Spring-Fall,"Terminalia sericea occurs in a variety of types of open woodlands particularly on sandy soils. It may grow as a dominant or co-dominant species in mixed deciduous forests such as Brachystegia, mopane, Combretum or Senegalia (Acacia) forest. It occurs from Tanzania and the DRC southwards to Angola and Namibia, Zimbabwe, Botswana and South Africa.","Cream, White, Yellow","Fibrous Shallow, Long Rhizome",Spring - Early Summer,Summer - Fall,Medium,Rounded,Slow,Minor,Minor,Full_Sun,10 -- 12,"Moderate, Dry",5.5 - 8.0,"Domestic Animal Forage, Erosion Control, Insectory, Insectory, Nurse, Reclamator, Soil Builder, Water Purifier","Aromatics/Fragrance, Biomass, Coppice, Dye, Fiber, Food, Medicine, Oil, Wax, Resin or Polish, Wood, Wood"
149,Kentucky Coffeetree,Gymnocladus dioicus,GYDI,Deciduous Tree,75,50,40,All Year,"Has distinct large pinnate leaves & seed pods. Deeply furrowed bark and stout branches. Seeds were used as a coffee substitute by early settlers. Leaves and seeds are poisonous. Avoid dry exposed sites. Roots will sucker when disturbed. This tree has a slow to moderate growth rate and displays beautiful bright yellow foliage in the autumn. This species can tolerate a wide range of site conditions and Is free of insect and disease problems. These reasons make it a good street or boulevard shade tree for urban areas. Kentucky coffeetrees have deeply furrowed dark brown bark that appears to peel in strips vertically along the tree. Female trees produce 5-10 inch long pods that contain hard leathery seeds, which are poisonous if ingested raw. This species also produces massive, opposite bi-pinnately compound leaves that are 3 feet by 2 feet long. These unique characteristics make the Kentucky coffeetree stand out as striking and aesthetically pleasing throughout all four seasons. The Kentucky coffeetree belongs to the pea or legume family. Although many members of the legume family have an association with a bacterium that converts gaseous nitrogen into a usable form, the Kentuck","Green, Yellow","Tap, Rhizome",Spring - Late Spring,Summer - Fall,Medium,Irregular,Slow,Minor,Minor,Full_Sun,3 -- 8,"Wet, Moderate",5.0 - 8.0,"Insecticide, Insectory, Nitrogen Fixer, Reclamator, Wildlife Food","Aromatics/Fragrance, Biomass, Dye, Food, Medicine, Ornamental, Ornamental, Ornamental, Soap, Wood"
2729,Firebird Crabapple,Malus sargentii 'Select A',MASA,Deciduous Tree,8,5,12,Spring,Excellent disease resistance. Compact and slow-growing.,White,Fibrous Shallow,Spring - Late Spring,,Medium,Rounded,Slow,Minor,Minor,,4 -- 8,"Wet, Moderate, Dry",5.0 - 8.0,"Erosion Control, Soil Builder, Wildlife Food, Wildlife Habitat","Food, Medicine, Ornamental"
261,Vanguard Crabapple,Malus 'Vanguard',MAx,Deciduous Tree,15,12,30,Spring,University of MN introduction. Highly susceptible to scab. Seeds are poisonous.,Red,Fibrous Shallow,Spring - Late Spring,,Medium,Upright,Slow,Minor,Major,,3 -- 8,"Wet, Moderate, Dry",5.0 - 7.0,"Erosion Control, Soil Builder, Wildlife Food, Wildlife Habitat","Food, Medicine, Ornamental"
4396,Date Plum,Diospyros lotus,DILO,Deciduous Tree,99,18,120,Fall-Winter,"Diospyros lotus is native to Turkey, Korea and China and is naturalized in the Balkan Peninsula. Diospyros lotus, is a widely cultivated species of the genus Diospyros, native to subtropical southwest Asia and southeast Europe. Its fruits are edible and contain lots of sugars, malic acid, and vitamins. They are used as fresh fruits or after frost, but usually dried. Drying and frost destroy their tartness. Also known by the common names: date-plum, Caucasian persimmon, or lilac persimmon.","Green, Red","Tap, Long Rhizome",Summer - Late Summer,Fall - Winter,Medium,,Slow,Minor,Minor,"Full_Sun, Partial_Shade",5 -- 10,Moderate,6.0 - 7.5,"Hedge, Wildlife Food","Food, Food, Medicine, Ornamental, Wood"
8098,"Dhaora (Axlewood, Button Tree)",Anogeissus latifolia,ANLA,Deciduous Tree,40,30,36,All Year,"Anogeissus latifolia is native to India, Myanmar, Nepal and Sri Lanka, and found throughout tropical Asia. A tree of tropical and subtropical climates, it is found in deciduous or semi-evergreen forests. It is a common element in teak forests but also occurs in the understorey of dipterocarp forests, in bamboo forests. It is also present in vegetation under semi-arid conditions such as savanna woodland and dry rocky hills. The leaves of the seedlings are killed by severe frost. Young trees are very intolerant of weed competition but can stand light shade when young, however, adult trees are strong light demanders. In India, Anogeissus latifolia is leafless from February to May, flowers from June to September depending on locality, and mature fruits are present from December to March. Leaf flushing begins in the dry season, peaking before the onset of rains. Generally, seed viability is low but increases after very dry seasons. Germination rates can be increased by pre-soaking the seeds for 3 minutes in hot water. Fruits should be collected only when they are fully ripe as immature seeds fail to germinate. The ripe fruits are collected from the trees, dried in the sun and then stor","Green, Yellow","Rhizome, Long Rhizome",Late Winter - Spring,Winter,Coarse,Rounded,Slow,Minor,Unknown,"Full_Sun, Partial_Shade",9 -- 11,"Moderate, Dry",6.1 - 7.8,"Domestic Animal Forage, Erosion Control, Insectory, Soil Builder","Biomass, Coppice, Dye, Dye, Fiber, Food, Medicine, Medicine, Oil, Wax, Resin or Polish, Pollard, Wood"
228,Pagoda Dogwood (Alternateleaf Dogwood),Cornus alternifolia,COAL,Deciduous Tree,25,30,20,Spring,"The alternate-leaf dogwood is a shrub or small tree that has horizontal branches that form tiers. The branches are parallel to the ground creating a layered tiered look with upturned branches like a pagoda. This plant may grow from 15 to 25 feet tall and 20 to 32 feet wide. Fragrant creamy-white flowers bloom from May to June. Bluish-black fruits appear from July to August. A distinctive feature of this shrub is its alternate leaf pattern. The alternate-leaf dogwood is native to central and eastern Canada and central and the eastern and central areas of the United States. The plant may be found in moist or dry woodlands or along stream banks. It is best suited for cool weather climates, particularly for the summer months. It has a fibrous, spreading root system and prefers when the root zone is kept cool. This plant does not transplant well due to its shallow root system. The plant is propagated by seeds and stem cuttings.",White,Fibrous Shallow,Spring - Late Spring,Fall,Medium,,Slow,Minor,Minor,"Full_Sun, Partial_Shade, Shade",3 -- 7,"Wet, Moderate",5.8 - 7.5,"Insectory, Wildlife Food, Wildlife Food, Wildlife Habitat","Aromatics/Fragrance, Dye, Medicine, Medicine, Ornamental, Wood"
4651,Cherry Bark Elm (Marn Elm),Ulmus villosa,ULVI,Deciduous Tree,81,60,60,Summer-Fall,"Ulmus villosa, commonly known as the Cherry Bark Elm, is native to the north west and western Himalaya. This species of Elm has a low susceptibility to Dutch Elm Disease.","Purple, White","Fibrous Deep, Long Rhizome",Early Spring - Spring,Spring,Medium,Rounded,Slow,Minor,Medium,"Full_Sun, Partial_Shade",5 -- 9,"Moderate, Dry",5.0 - 7.5,"Domestic Animal Forage, Wildlife Food","Ornamental, Wood"
4650,Rock Elm (Cork Elm),Ulmus thomasii,ULTH,Deciduous Tree,100,90,60,Spring-Fall,"Rock elm is most common in the northeastern and north-central states, with the core of its range stretching from north-central Wisconsin to southern Michigan and southern Ontario. Populations exist as far south as Tennessee, but it is primarily a cold-weather tree, not often found in regions warmer than USDA Plant Hardiness Zone 5. It is distinctive in its irregular, corky wings found on the branches. Habitat: Floodplain (river or stream floodplains), forests, ridges or ledges, swamps, woodlands. The species is typically tall and slender, with a single bole that gets remarkably tall before it splits into a narrow crown. Rock elm may live 250 to 300 years.","Green, Purple","Fibrous Deep, Long Rhizome",Late Winter - Early Spring,Spring,Medium,Irregular,Slow,Medium,Major,"Full_Sun, Partial_Shade",4 -- 6,"Wet, Moderate",4.5 - 7.0,Wildlife Food,"Coppice, Ornamental, Wood, Wood"
8065,Red Frangipani,Plumeria rubra,PLRU,Deciduous Tree,25,25,12,All Year,"Plumeria have widely spaced, thick succulent but brittle branches with thin grey bark and a milky sap that can irritate the eyes and cause dermatitis in susceptible individuals. Elongate leathery or fleshy leaves are borne in clusters near the branch tips.",Red,"Fibrous Deep, Rhizome",Early Summer - Fall,Fall - Winter,Coarse,Rounded,Slow,Minor,Minor,Full_Sun,10 -- 12,Moderate,6.5 - 7.0,Insectory,"Aromatics/Fragrance, Container Garden, Cut Flower, Medicine, Ornamental, Wood"
8064,White Frangipani,Plumeria alba,PLAL,Deciduous Tree,25,25,12,Spring-Fall,"As a tropical plant, this tree grows only in warm climates or in greenhouses. Elsewhere, it can be grown in a pot and brought indoors during cold seasons, but this can be challenging in many climates. White frangipani are commonly grown as landscape plants or specimen trees in public areas. They remain relatively small and self-contained and can be pruned for strength and stability as well as shapeliness. P. alba, white plumeria, generally has white flowers with a yellow center without any tinge of red on the buds or flower stalks. In its native Puerto Rico this plant can grow up to 40 feet tall. Plumeria are drought-tolerant and can grow in sea air. Plumeria is propagated from seed or stem cuttings (the only way to maintain named selections or cultivars). Take 12-18 inch cuttings of leafless stem tips in spring, and allow the cut end to dry before planting in well-drained soil. It will take one to three years for cuttings to bloom, and three or more years for plants grown from seed.",White,"Fibrous Deep, Rhizome",Early Summer - Fall,Fall - Winter,Coarse,Rounded,Slow,Minor,Minor,"Full_Sun, Partial_Shade",10 -- 12,"Moderate, Dry",6.5 - 7.0,Insectory,"Aromatics/Fragrance, Container Garden, Cut Flower, Medicine, Ornamental, Ornamental, Wood"
2733,White Clump Fringetree,Chionanthus virginicus,CHVI,Deciduous Tree,20,20,20,Spring,Grows best in fertile soils. Tolerant of air pollution. Dioecious.,White,Fibrous Shallow,Spring - Early Summer,Summer - ?,Medium,Rounded,Slow,Minor,Minor,"Full_Sun, Partial_Shade",3 -- 9,"Wet, Moderate",4.5 - 6.5,"Domestic Animal Forage, Wildlife Food","Aromatics/Fragrance, Container Garden, Food, Medicine, Ornamental, Wood"
61,Ginkgo (Maidenhair Tree),Ginkgo biloba,GIBI,Deciduous Tree,60,40,30,Spring,"Once native to N. America. Good disease/insect resistance & tolerates city conditions. Easier to establish small trees. Fruits of female trees foul-smelling, messy & may cause dermatitis.Typically only male clones available e.g. Princeton Sentry Ginkgo. The ginkgo is usually slow growing, averaging less than 30cm per year with growth taking place from late May to the end of August. Growth is also unpredictable, in some years trees may not put on any new growth whilst in others there may be 1 metre of growth.",Green,Fibrous Deep,Spring - Late Spring,Summer - Fall,Medium,Pyramidal,Slow,Minor,Minor,Full_Sun,4 -- 8,"Wet, Moderate, Dry",5.2 - 7.5,"Hedge, Herbicide, Insecticide, Soil Builder","Food, Insect Repellent, Medicine, Medicine, Oil, Wax, Resin or Polish, Ornamental, Soap, Wood"
2734,Autumn Gold Ginkgo,Ginkgo biloba 'Autumn Gold',GIBI,Deciduous Tree,50,30,30,Summer-Fall,This cultivar is a fruitless male strain. Prefers well-drained sandy soils. Tolerant of air pollution and adaptable to most urban settings.,,Fibrous Deep,Spring - ?,,Medium,Pyramidal,Slow,Minor,Minor,Full_Sun,4 -- 8,Moderate,5.0 - 8.0,"Erosion Control, Soil Builder","Medicine, Ornamental"
3189,Golden Shower Tree,Cassia fistula,CAFI,Deciduous Tree,50,50,0,Spring-Summer,"Prefers well draining soils, but tolerates shallow and infertile soils.",Yellow,Tap,Spring - Fall,Fall - Spring,Medium,Upright,Slow,Medium,Minor,"Full_Sun, Partial_Shade",9 -- 12,Moderate,5.5 - 8.0,"Insectory, Reclamator, Wildlife Food","Aromatics/Fragrance, Biomass, Coppice, Dye, Food, Medicine, Ornamental, Wood"
8090,Harra (Black Myrobalan),Terminalia chebula,TECH,Deciduous Tree,100,90,48,All Year,"Propagation: The fallen fruits are collected and dried thoroughly first. Later the hardened flesh is removed Fermentation of the stones gives the best germination results, but clipping the broad end of the stone without damaging the embryo, followed by soaking in cold water for 36 hours gives good results too. The seed is usually sown in a nursery bed or containers, direct sowing is not advisable because of the risk of predation and because the seeds germinate poorly. The germination rate of the seed is up to 50%. Early growth is comparatively slow, with seedlings 10 - 20cm tall by the end of the first season and 25 - 50cm tall by the end of the second season. Fruits are collected from the time they begin to turn yellow until they are quite yellow and ripe. The fruits are sun dried, avoiding wetting by rain. They shrivel considerably during drying. Terminalia chebula might be an interesting source of tanning material for Africa. Because it is the fruit that yields the tannin, harvesting is not injurious to the trees, in contrast to trees of which the bark is harvested as tanning material. The nutritive and numerous medicinal properties of the fruits make chebulic myrobalan an inter",White,"Rhizome, Long Rhizome",Early Spring - Summer,Fall - Winter,Medium,Rounded,Slow,Minor,Minor,Full_Sun,9 -- 10,"Moderate, Dry",5.0 - 7.5,Wildlife Food,"Coppice, Dye, Food, Medicine, Wood"
4387,Chinese Hawthorn,Crataegus pinnatifida,CRPI,Deciduous Tree,20,15,60,All Year,Less thorny than most hawthorns.,White,"Tap, Long Rhizome",Spring - Late Spring,Fall - Winter,Medium,Spreading,Slow,Minor,Major,"Full_Sun, Partial_Shade",6 -- 9,Moderate,6.0 - 7.0,"Erosion Control, Hedge, Insectory, Nurse, Wildlife Food, Wildlife Habitat","Container Garden, Food, Medicine, Ornamental"
4372,Himalayan Hazel,Corylus ferox,COFE,Deciduous Tree,100,75,48,All Year,"Corylus ferox, is also known as Himalayan tree hazel occuring in high latitudes in India, Nepal, Bhutan, Sikkim and North-Western Yunnan Province in China. People of Sikkim locally call it Kotus which has spiny husk present on it. In Sikkim it grows in forests on mountain slopes up to 1700-3800 m. It is a deciduous tree species growing up to height of 9 to 10m, hardy in nature. The cluster is very similar to the spiny chestnuts (Castanea L.) burrs.",Yellow,"Fibrous Deep, Long Rhizome",Early Spring,Fall,Coarse,Pyramidal,Slow,Minor,Minor,"Full_Sun, Partial_Shade",5 -- 8,Moderate,5.5 - 7.5,"Domestic Animal Forage, Insectory, Wildlife Food, Wildlife Food","Aromatics/Fragrance, Cleanser/Scourer, Coppice, Dye, Food, Medicine, Medicine, Oil, Wax, Resin or Polish, Oil, Wax, Resin or Polish, Ornamental, Wood"
4371,Turkish Tree Hazel (Constantinople Hazel),Corylus colurna,COCO,Deciduous Tree,80,50,60,Spring-Fall,"Corylus colurna is a large shade tree noted for bold texture, pyramidal form, ornamental winter bark/stems/catkins, dense shade from dark green shiny foliage, and urban tolerance. Turkish Filbert is underutilized in modern landscapes. It's an excellent substitute for other pyramidally-shaped shade trees such as Pin Oak or Littleleaf Linden. The fruit stalks of the Turkish Filbert Hazel comprise five to eight nuts. The edible nuts are smaller and harder than the common hazelnut. The nuts are pleasantly mild in taste and can be stored for a long time. The shell is much thicker than that of hazelnut. The nut is difficult to remove from its shell. Very urban stress tolerant, including adaptability to heat, drought, pollution, poor soils, compacted soils, dry soils, and soils of various pH -propagated primarily by seeds but also by rooted stem cuttings. Ccross-pollination between different trees is needed for good fruit set.",Yellow,"Fibrous Deep, Long Rhizome",Late Winter - Early Spring,Fall,Coarse,Pyramidal,Slow,Minor,Minor,"Full_Sun, Partial_Shade",4 -- 7,"Wet, Moderate",5.0 - 6.5,"Erosion Control, Wildlife Food","Biomass, Food, Oil, Wax, Resin or Polish, Ornamental, Wood"
