Id,Name,Scientific name,Binomial,Plant Type,Height,Spread,Root Depth,Seasonal Interest,Notes,Flower Color,Root Type,Bloom Time,Fruit Time,Texture,Form,Growth Rate,Insect Predation,Disease,Light,Hardiness Zone,Soil Moisture,Soil pH,Ecological Function,Human Use/Crop
2886,Mammee Apple,Mammea americana,MAAM,Evergreen Tree,65,50,36,All Year,"Best in rich soils. Male, female, and hermaphrodite flowers appear on the same or different trees. Produces two crops per year in some locations. Adaptable to shallow soils. Vegetative propagation preferred for earlier fruiting.","Orange, White","Fibrous Deep, Long Rhizome",Early Spring - Fall,Spring - Summer,Coarse,Oval,Slow,Minor,Minor,Full_Sun,10 -- 11,"Wet, Moderate",5.0 - 7.0,"Erosion Control, Insecticide, Insectory, Windbreak","Biomass, Coppice, Dye, Food, Medicine, Ornamental, Ornamental, Wood"
5122,Blueberry Ash (Fairy Petticoats),Elaeocarpus reticulatus,ELRE,Evergreen Tree,50,15,24,All Year,"Described as either a small tree or tall shrub, this evergreen species grows between 3-15m tall and 3-5m wide. It has a dense crown of foliage, and an approximately conical form. It needs little maintenance to thrive, surviving well in low nutrient and dry soils (although it performs best when well watered). This species grows in a range of light intensities, from shade through to full sun. Distribution mapE. reticulatus is naturally found in a wide range of environments, from moist gullies through to rocky ridge outcrops and sandy coastal scrubs. It is an endemic Australian species, occurring all along the east coast from Fraser Island, Queensland down to Flinders Island, Tasmania. The warmer temperate conditions along the coast suit this species, and it is not found at cooler high altitudes or in areas experiencing frosts. Propagation is best achieved using semi-hardwood cuttings from around February through the warmer growing. Germination from seed is slow and can take up to 2 years, although fermentation may assist this process. season. An application of IBA growth hormone (2000-4000 ppm) to the base of the cuttings can result in a 50-60% strike rate .","Pink, White","Rhizome, Short Rhizome",Early Fall - Winter,Spring - Fall,Medium,Columnar,Slow,Minor,Minor,"Full_Sun, Partial_Shade, Shade",11 -- 13,"Wet, Moderate, Dry",6.0 - 8.0,"Hedge, Wildlife Food, Windbreak","Aromatics/Fragrance, Container Garden, Ornamental"
5145,Giant Ash (Mountain Ash),Eucalyptus regnans,EURE,Evergreen Tree,295,80,118,All Year,"Tallest known hardwood tree in the world. Prefers areas with high rainfall in deep, fertile soils.",White,"Fibrous Shallow, Fibrous Deep",Late Winter - Late Spring,Spring - Summer,Coarse,Upright,Fast,Minor,Minor,Full_Sun,8 -- 11,"Wet, Moderate",5.5 - 7.5,"Insectory, Wildlife Food, Wildlife Habitat, Windbreak","Biomass, Essential Oil, Fiber, Food, Wood"
2918,Australian Blackwood (Swamp Blackwood),Acacia melanoxylon,ACME,Evergreen Tree,146,50,60,All Year,"Flowers August-September in South Africa. A. melanoxylon withstands frost. It grows in cool, temperate rainforests, open forests of the tablelands and coastal escarpments. It performs well in transitional to wet montane habitats.","Cream, White",Fibrous Deep,Spring - Summer,Summer - Fall,Medium,Spreading,Fast,Medium,Medium,"Full_Sun, Partial_Shade",9 -- 11,"Wet, Moderate, Dry",5.6 - 7.5,"Domestic Animal Forage, Erosion Control, Nitrogen Fixer, Reclamator, Windbreak","Biomass, Coppice, Ornamental, Wood"
8074,Autograph Tree (Pitch Apple),Clusia rosea,CLRO,Evergreen Tree,65,50,36,All Year,"It is notable for its tendency to grow on top of other plants (often strangling them). Leaves can be written on with a fingernail. In summer, the showy, pink and white, two to three-inch flowers appear at night and sometimes remain open all morning on overcast days. They appear near the branch tips and are followed by a fleshy, light green, poisonous fruit, three inches in diameter. These persistent fruits turn black when ripe and split open, revealing bright red seeds surrounded by a black, resinous material. Habit often beginning as an epiphyte on other trees and forming hanging aerial roots. Clusia plants exhibit Crassulacean Acid Metabolism (CAM), a photosynthetic mechanism which aids in conserving moisture. This type of mechanism is also used by cacti and other succulents. In Clusia, CAM is useful during the epiphytic seedling stage until aerial roots are able to reach the ground and draw up nutrients and moisture.","Pink, White","Fibrous Deep, Long Rhizome",Spring - Late Winter,Summer - Fall,Coarse,Spreading,Fast,Minor,Minor,"Full_Sun, Partial_Shade",10 -- 11,"Moderate, Dry",6.5 - 7.5,"Air Cleaner, Hedge, Insectory, Wildlife Food, Windbreak","Cut Flower, Oil, Wax, Resin or Polish, Ornamental"
7977,Bael,Aegle marmelos,AEMA,Evergreen Tree,50,30,48,All Year,"Also called Bengal quince, Indian quince, golden apple, holy fruit, stone apple. Seedlings begin to bear in 6 to 7 years, vegetatively propagated trees in 5 years. Full production is reached in 15 years. A. marmelos is said to do best on rich, well-drained soil, but it has grown well and fruited on the oolitic limestone of southern Florida. It also grows well in swampy, alkaline or stony soils having pH range from 5 to 8. In India it has the reputation of thriving where other fruit trees cannot survive.","Green, Yellow","Tap, Long Rhizome",Early Spring - Spring,Spring - Summer,Medium,Spreading,Slow,Medium,Medium,"Full_Sun, Partial_Shade",10 -- 13,"Wet, Moderate, Dry",5.0 - 8.0,"Air Cleaner, Domestic Animal Forage, Insecticide","Aromatics/Fragrance, Aromatics/Fragrance, Container Garden, Dye, Food, Medicine, Medicine, Oil, Wax, Resin or Polish, Soap, Wood"
8234,"Tropical Banksia (Guibuk, Rilirdili)",Banksia dentata,BADE,Evergreen Tree,20,12,24,All Year,"Tall shrub or small tree from northern Australia with yellow flower heads. Only banksia known to extend into the islands north of Australia through the Torres Straits to New Guinea. Suitable for well-drained poor soils in partial shade to full sun. Apparently doesn't mind moisture around the roots so could handle regular watering in a garden situation. Grows well inland (Ojai), moderately frost and drought tolerant. Has a large carrot-like stem at the base. No pre-treatment required. Seed germinates readily 4-12 weeks. Sow seed in mix 3:1 Perlite:Peat and cover the depth of the seed. Keep moist until germination occurs. Best to sow in individual containers to prevent damage to the root system when transplanting. Drench seed with a fungicide after sowing to prevent ""Damping Off'. It regenerates from bushfire by regrowing from its woody base, known as a lignotuber.",Yellow,Fibrous Shallow,Spring - Summer,Winter - Fall,Medium,Upright,Fast,Minor,Minor,"Full_Sun, Partial_Shade",9 -- 11,"Moderate, Dry",6.1 - 7.8,"Insectory, Wildlife Food","Container Garden, Coppice, Ornamental"
5070,Coast Banksia (White Banksia),Banksia integrifolia,BAIN,Evergreen Tree,55,25,24,All Year,"Tree to 10 m high, although may get considerably larger; bark rough – coarsely tessellated and grey to brown in color, extending to larger branches. May be a multi trunked tree in certain situations. Adult leaves are stiff & arranged in whorls with entire margins to 20cm in length, 1cm to 3.5cm wide, juvenile leaves are toothed on margins. Leaves of Coast Banksia have a silvery underside. The pale yellow flowers occur through autumn and are followed by woody cones shedding seed in late spring early summer. Spot flowering can occur most months of the year. Medium tree suitable coastal or inland, erosion control, frost and wind tolerant, cut flower. Yellow flowers autumn-spring. Interesting foliage and seed pods, dries well. Rare pink form sometimes available B. integrifolia subsp. monticola. No pre-treatment required. Seed germinates readily 4-12 weeks. Sow seed in mix 3:1 Perlite: Peat and cover the depth of the seed. Keep moist until germination occurs. Best to sow in individual containers to prevent damage to the root system when transplanting. Drench seed with a fungicide after sowing to prevent ""Damping Off'. Prune after flowering or harvest cut flowers. Likely not overly fro",Yellow,Fibrous Shallow,Spring - Summer,Summer - Fall,Medium,Upright,Fast,Minor,Minor,"Full_Sun, Partial_Shade",9 -- 11,"Moderate, Dry",4.5 - 7.0,"Domestic Animal Forage, Erosion Control, Insectory, Reclamator, Wildlife Food, Wildlife Habitat, Windbreak","Coppice, Ornamental, Wood, Wood"
8236,Heath-leaved Banksia ((Wa-tang-gre),Banksia ericifolia var. ericifolia(Wa-t ang-gre),BAER,Evergreen Tree,20,20,24,,"Capable of occupying a range of habitats from dune field and estuary through to gumland scrub. Like most other Proteaceae, B. ericifolia has proteoid roots—roots with dense clusters of short lateral rootlets that form a mat in the soil just below the leaf litter. These enhance solubilisation of nutrients, allowing nutrient uptake in low-nutrient soils such as the phosphorus-deficient native soils of Australia. Fire is important for regeneration. Plants are killed by fire and depend for their survival on an accumulation of seed that is released from woody capsules after fire. Propagation Information:No pre-treatment required. Seed germinates readily 4-12 weeks. Sow seed in mix 3:1 Perlite: Peat and cover the depth of the seed. Keep moist until germination occurs. Best to sow in individual containers to prevent damage to the root system when transplanting. Drench seed with a fungicide after sowing to prevent ""Damping Off'.","Pink, Red, Yellow",Fibrous Shallow,Fall - Winter,Spring - Summer,Medium,Irregular,,Medium,Minor,"Full_Sun, Partial_Shade",9 -- 11,"Moderate, Dry",5.5 - 8.0,"Hedge, Insectory, Wildlife Food","Ornamental, Wood"
8235,Wallum Banksia (Banyalla),Banksia aemula,BAAE,Evergreen Tree,26,16,24,All Year,"Banksia aemula grows as a robust tree to about 8m of height, or can remain as a chunky, spreading shrub that grows in an irregular manner, often giving it the appearance of being sculptured. It has a ‘heavy’ appearance, the trunk appearing quite large relative to the tree. The reddish coloured bark is corky and attractive, similar to Banksia serrata. The leaves are another appealing feature of the tree. The margins are serrated, less coarsely than those of Banksia serrata. The leaves occur alternately along the stem and are narrow-obovate to oblong in shape. They can vary from 3-20cm long and between 5-30mm wide, distinguishing it from the wider-leaved Banksia serrata. Well drained soils are necessary for the cultivation of Banksia aemula to replicate its ‘Wallum’ habitat. All heathland species prefer full sun throughout the day, and if shaded for part of the day will be less robust and produce fewer flowers. Plants like Banksia aemula with a lignotuber or fire tolerant stems tend to be much longer lived than those without them. They can also be heavily pruned and sculptured. Banksias generally remain free of disease; especially if they are grown in full sun with well drained soil.",Yellow,Fibrous Shallow,Fall - Early Winter,Winter - Spring,Medium,Irregular,Slow,Minor,Minor,Full_Sun,9 -- 12,"Moderate, Dry",5.6 - 6.0,"Hedge, Reclamator, Wildlife Food, Wildlife Habitat","Container Garden, Cut Flower, Food, Ornamental, Wood"
8080,Banyan,Ficus benghalensis,FIBE,Evergreen Tree,100,120,60,All Year,"Banyan trees are far too large for home gardens. It is a shade tree for public parks, estates, churchyards, schools, and other spacious areas. It is salt tolerant and can be grown near the ocean in sandy beach soil, fully exposed to windblown salt spray. Unfortunately scale insects often infest the foliage, leading to unsightly growths of sooty mold fungus, which thrives on the insect exrement. Within North America, the banyan tree is present only in Florida. The banyan tree rarely is found growing in the disturbed tropical hammocks of Dade and Broward counties. It is native to India and Pakistan but escaped from cultivation. Banyan tree blooms year round. It is the national tree of India, where it is considered sacred, temples are often built beneath the large, spreading canopy of these trees.",,"Rhizome, Long Rhizome",Early Spring - Late Winter,Spring - Winter,Coarse,Spreading,Fast,Medium,Minor,"Full_Sun, Partial_Shade",10 -- 11,"Moderate, Dry",5.5 - 7.0,", Air Cleaner, Domestic Animal Forage, Insectory, Wildlife Food","Fiber, Food, Medicine, Oil, Wax, Resin or Polish, Wood, Wood"
5314,Spanish Bayonet (Aloe Yucca),Yucca aloifolia,YUAL,Evergreen Tree,15,5,24,Spring-Fall,"Spanish bayonet has dark green, stiff, dagger-like leaves projecting from thick, trunk-like stems. This evergreen shrub can grow up to 15 feet in height, but often will flop over from its own weight, with new growth continuing to grow upward. Plants eventually form attractive, multi-stemmed clumps. Aloe Yucca is native to the Atlantic and Gulf Coasts of the United States from southern Virginia south to Florida and west to the Texas Gulf Coast. It grows in sandy soils, especially on sand dunes along the coast of NC. It is drought tolerant and highly salt spray tolerant. The spines are very sharp on leaf tips and there are no filaments on the leaf margin. The flowers are giant panicles of pendulous bell-shaped flowers appearing in the center of the plant in spring to late summer depending on the year. After flowering, the trunk stops growing, but one or more lateral buds are soon formed, and the uppermost becomes a new terminal shoot. It also produces new buds, or offshoots, near the base of the trunk to form thicket like areas. They need very well-drained sandy soils but will tolerate other well-drained soils and do best in full sun but can tolerate some shade. Some tolerance to s","Cream, White",Fibrous Deep,Late Spring - Early Summer,Summer - Fall,Coarse,Upright,Slow,Minor,Minor,"Full_Sun, Partial_Shade",6 -- 11,"Wet, Moderate, Dry",6.1 - 8.5,"Hedge, Insectory, Wildlife Habitat","Aromatics/Fragrance, Fiber, Ornamental, Ornamental, Soap"
4349,"Christmas Berry (Brazilian Peppertree, Aroeria)",Schinus terebinthifolia,SCTE,Evergreen Tree,30,30,48,All Year,"Brazilian pepper may grow as a shrub or a small- to medium-sized tree that can attain heights of 45 feet. Plants are typically multi-stemmed, and the crown is often a dense tangle of branches. As in other members of the Anacardiaceae, wounds to the plant exude a clear resinous sap that turns black when it dries. This resin imparts a distinctive, turpentine-like aroma to the plant that is particularly noticeable when a piece is crushed or broken. A well established native cover or plant community is a way to suppress Brazilian peppertree. However, the rapid growth and high germination rates make Brazilian pepper-tree difficult to suppress from a cultural weed management standpoint. Mature trees can tolerate shade, seasonal inundation, drought and even fire, but are sensitive to freezing temperatures, which has limited the expansion of this species into more temperate regions. Two biological control agents are currently approved for use for Brazilian peppertree control in Florida, Pseudophilothrips ichini (Brazilian peppertree thrips) and Calophya latiforceps (Yellow Brazilian peppertree leaf galler). Both insects attack the growing shoots of Brazilian peppertree and can impact the",White,"Rhizome, Long Rhizome",Early Spring - Late Winter,Spring - Winter,Medium,Spreading,Fast,Medium,Minor,"Full_Sun, Partial_Shade",10 -- 12,"Moderate, Dry",5.0 - 7.0,"Domestic Animal Forage, Erosion Control, Hedge, Insecticide, Insectory, Reclamator, Wildlife Food, Wildlife Food","Dried Flower, Dye, Food, Food, Medicine, Medicine, Oil, Wax, Resin or Polish, Ornamental, Ornamental, Wood, Wood"
7547,Winged Bersama,Bersama abyssinica,BEAB,Evergreen Tree,40,20-30,36,All Year,"Bersama abyssinica is an evergreen shrub or tree usually growing up to 12 metres tall but exceptionally to 25 metres. A very variable species, with a wide range of synonyms. Tropical Africa: Senegal to southern Sudan and Ethiopia, south to Angola, Zambia, Zimbabwe and Mozambique in lowland bush savannah, gallery forests and montane forests, at elevations from sea-level up to 8,859 feet. Propagation: Seed - remains viable for around 2 months after being removed from the tree. Cuttings. Root suckers.","Cream, Green, Pink, White","Tap, Fibrous Deep",Spring - Early Summer,Summer,Medium,Upright,Fast,Minor,Minor,"Partial_Shade, Shade",10 -- 11,"Wet, Moderate",6.6 - 7.3,"Hedge, Insecticide, Insectory, Reclamator","Biomass, Coppice, Medicine, Ornamental, Pollard, Soap, Wood"
5132,Black Box,Eucalyptus largiflorens,EULA,Evergreen Tree,65,29,0,All Year,"Flowers mostly cream/white but occasionally pink. Tolerates drier conditions than Red River Gum and very tolerant of heavy, poorly-drained, alkaline soils. The seedlings are very vulnerable to drought. The tree's foliage is highly flammable.","Cream, Pink",,Early Fall - Late Winter,Fall - Summer,Medium,Spreading,Slow,Minor,Medium,Full_Sun,9 -- 11,"Wet, Moderate, Dry",7.0 - 9.0,"Domestic Animal Forage, Insectory, Reclamator, Wildlife Habitat, Windbreak","Aromatics/Fragrance, Biomass, Essential Oil, Food, Medicine, Ornamental, Wood"
5135,Yellow Box,Eucalyptus melliodora,EUME,Evergreen Tree,98,65,0,All Year,"Needs well-drained soils. Spreading roots could interfere with other plants. Tolerant of nutritionally poor soil, but mostly grows on soils with moderate fertility. Flowering may be heavier every second year. Lignotuberous. Moderately tolerant of pollution.",Cream,"Fibrous Shallow, Fibrous Deep",Late Summer - Early Winter,Winter - Spring,Medium,Upright,Moderate,Medium,Medium,Full_Sun,9 -- 11,"Wet, Moderate",4.5 - 7.5,"Erosion Control, Insectory, Wildlife Food, Wildlife Habitat, Windbreak","Aromatics/Fragrance, Biomass, Coppice, Food, Ornamental, Pollard, Wood"
2850,Breadfruit,Artocarpus altilis,ARAL,Evergreen Tree,85,30,24,All Year,"Often propagated using roots/root suckers. Blooms repeatedly. More than fifty cultivars with varying tolerance to drought or flooding. The breadfruit is believed to be native to a vast area extending from New Guinea through the Indo-Malayan Archipelago to Western Micronesia. It is said to have been widely spread in the Pacific area by migrating Polynesians, and Hawaiians believed that it was brought from the Samoan island of Upalu to Oahu in the 12th Century A.D. It is an important component of traditional agroforestry systems in the Pacific Islands, particularly the eastern Solomon Islands, Pohnpei and Kosrae. It is cross-pollinated, but pollination is not required for the fruit to form. The trees are integrated into mixed cropping systems with yams and other root crops, Piper methysticum, bananas and some cash crops, especially black pepper and coffee. Once established, the tree is long-lived and remains productive for decades. Seedless varieties are vegetatively propagated from roots or cuttings and they start bearing fruits only 3-6 years after planting. During their early stages of development, the tree requires watering during the dry season. Older trees are tolerant on dry","Brown, Yellow","Fibrous Deep, Short Rhizome",Early Spring - Late Winter,Spring - Winter,Coarse,Upright,Fast,Medium,Medium,"Full_Sun, Partial_Shade",11 -- 13,"Wet, Moderate",6.1 - 7.4,"Domestic Animal Forage, Domestic Animal Forage, Erosion Control, Hedge, Insectory, Mulch Maker, Nurse, Wildlife Food, Windbreak","Dye, Fiber, Fiber, Food, Insect Repellent, Insect Repellent, Medicine, Oil, Wax, Resin or Polish, Oil, Wax, Resin or Polish, Oil, Wax, Resin or Polish, Ornamental, Wood, Wood"
