Id,Name,Scientific name,Binomial,Plant Type,Height,Spread,Root Depth,Seasonal Interest,Notes,Flower Color,Root Type,Bloom Time,Fruit Time,Texture,Form,Growth Rate,Insect Predation,Disease,Light,Hardiness Zone,Soil Moisture,Soil pH,Ecological Function,Human Use/Crop
3823,Robert Geranium,Geranium robertianum,GERO,Biennial,16,16,4,Spring-Summer,Annual or biennial.,"Pink, Purple","Fibrous Shallow, Tap",Early Summer - Fall,Summer - Fall,Fine,Clump,Fast,Minor,Minor,"Full_Sun, Partial_Shade",5 -- 9,"Moderate, Dry",5.5 - 7.5,"Groundcover, Insectory","Aromatics/Fragrance, Dye, Insect Repellent, Medicine"
2279,Lawndaisy,Bellis perennis,BEPE,Biennial,6,6,,Spring-Fall,Pink and white flowers; self-sows easily;makes a good cut flower,"Pink, White",Fibrous Shallow,Late Spring - Early Fall,,Medium,Single Stem,Fast,,,"Full_Sun, Partial_Shade",4 -- 9,Moderate,5.5 - 6.5,,"Cut Flower, Food, Insect Repellent, Medicine"
2454,Wild Lettuce,Lactuca virosa,LAVI,Biennial,48,12,0,Summer,"Wild Lettuce commonly refers to the more bitter cousins of common garden lettuce. This group of plants is used in everything from sleep tonics to soap to teas. The three main species of this group are Lactuca Virosa, Lactuca Canadennis, and Lactuca Serrio",Yellow,Tap,Summer - Early Fall,,Medium,Rosette,Fast,Medium,Medium,"Full_Sun, Partial_Shade",2 -- 9,Moderate,6.5 - 8.0,,"Food, Medicine"
2017,Lavender Globe Lily,Allium tanguticum,ALTA,Biennial,16,8,,Summer,Foliage lush into late summer,Blue,,Late Spring - Early Summer,,Medium,Upright,Fast,Minor,Minor,"Full_Sun, Partial_Shade",4 -- 8,"Wet, Moderate",,Insectory,Cut Flower
3089,Chinese Milkvetch,Astragalus sinicus,ASSI,Biennial,10,12,12,Spring-Summer,"Winter cover crop / forage on rice fields.Aka milchwicke, genge, renge-so, jaunyeong. Propagation Seed - best sown as soon as it is ripe in a cold frame. A period of cold stratification may help stored seed to germinate. Stored seed, and perhaps also fresh seed, should be pre-soaked for 24 hours in hot water before sowing - but make sure that you do not cook the seed. Any seed that does not swell should be carefully pricked with a needle, taking care not to damage the embryo, and re-soaked for a further 24 hours. Germination can be slow and erratic but is usually within 4 - 9 weeks or more at 13°c if the seed is treated or sown fresh. As soon as it is large enough to handle, prick the seedlings out into individual pots and grow them on in the greenhouse for their first winter, planting them out into their permanent positions in late spring or early summer, after the last expected frosts.","Pink, Purple","Tap, Short Rhizome",Early Spring - Early Summer,Summer - Fall,Medium,Prostrate,Moderate,Minor,Minor,Full_Sun,6 -- 10,"Wet, Moderate",5.2 - 8.2,"Domestic Animal Forage, Groundcover, Nitrogen Fixer, Soil Builder","Food, Medicine, Medicine"
2457,Common Mullein,Verbascum thapsus,VETH,Biennial,86,24,0,Summer,"It is in flower from June to August, and the seeds ripen from August to September. The flowers are hermaphrodite (have both male and female organs) and are pollinated by Flies and Lepidoptera (Moths & Butterflies). The plant is self-fertile. The common mullein seed bank is persistent. Seeds have germinated after 100 years or more in the soil. Rarely is common mullein described in undisturbed communities. The creation of sunny, open sites by heavy grazing, severe storms, logging, fire, or other disturbances is generally necessary for common mullein establishment, growth, and reproductive success.",Yellow,"Tap, Fibrous Shallow",Early Summer - Late Summer,Summer - Fall,Medium,Upright,Moderate,Minor,Minor,Full_Sun,3 -- 9,"Moderate, Dry",4.5 - 7.5,"Insectory, Wildlife Food","Aromatics/Fragrance, Biomass, Dye, Fiber, Medicine, Ornamental"
3737,Cow Parsley,Anthriscus sylvestris,ANSY,Biennial,39,39,80,Spring-Summer,Cultivar Ravenswing has reddish stems and deep green foliage.,"Cream, White","Tap, Short Rhizome",Late Spring - Early Summer,Spring - Summer,,Rosette,Fast,Minor,Minor,"Full_Sun, Partial_Shade, Shade",4 -- 9,"Wet, Moderate",6.2 - 7.0,"Domestic Animal Forage, Insecticide, Insectory, Insectory","Dye, Food, Medicine, Ornamental"
3848,Virginia Pepperweed (Common Pepperweed),Lepidium virginicum,LEVI,Biennial,24,9,6,Spring-Fall,"Annual or biennial. Initially a low-growing rosette. Flowering peaks during early summer. Leaves may turn yellow during drought. Easily reseeds. Non mycorrhizal. Seed pods are spread as contaminant of grains, in animal wool and by birds. Non mycorhizal",White,Tap,Late Spring - Fall,Summer - Fall,Fine,Upright,Moderate,Minor,Minor,"Full_Sun, Partial_Shade",3 -- 11,"Moderate, Dry",5.0 - 8.0,"Groundcover, Insectory","Dried Flower, Food, Food, Medicine, Medicine"
8327,Armenian poppy,Papaver armeniacum,PAAR,Biennial,16,12,2,Spring-Summer,"Papaver armeniacum, the Armenian poppy, is a species of flowering plant in the family, native to the Caucasus region; Iran, Iraq, North Caucasus, Transcaucasus, Turkey. Biennial species with pale orange papery bowls on pyramid-like flower stems and lovely, prickly grey-green rosettes. It produces the benzylisoquinoline alkaloid armepavine (6 7 methoxy 1 (4' hydroxy benzyl) 1234 tetrahydro isoquinoline). Papaver armeniacum is very similar to the Anatolian poppy ( Papaver triniifolium ), another Turkish poppy species. Biennial species with pale orange papery bowls on pyramid-like flower stems and lovely, prickly grey-green rosettes. This poppy is worth growing for its foliage alone. monocarpic, unusual. PROPAGATION: Seeds. Exposure to cold may not be necessary for flowering but might improve quality. POLLINATION: Bees. Deciduous, Semi-Evergreen. -- The following subspecies are accepted: Papaver armeniacum subsp. armeniacum, Papaver armeniacum subsp. microstigmum (Boiss.) Kadereit, Papaver armeniacum subsp. pilgerianum (Fedde) Kadereit.",Orange,"Tap, Rhizome",Early Spring - Late Summer,Summer - Fall,Medium,Upright,Moderate,Minor,Minor,Full_Sun,6 -- 10,"Moderate, Dry",6.0 - 8.4,"Insectory, Insectory","Medicine, Ornamental"
3856,Evening Primrose,Oenothera biennis,OEBI,Biennial,72,16,10,Summer,"These plants do best in well-drained soils in full sun. They can be easily grown from seed. The seeds are ripe when the seed capsule begins to split open, usually in October. To insure even planting, mix the seeds with a small amount of sand prior to sowing. The seeds usually germinate within four weeks. Thereafter, the plants will generally self-sow. Seeds buried I the soil maintain germination ability for many years.",Yellow,"Tap, Short Rhizome",Early Summer - Late Summer,Summer,Coarse,Rosette,Moderate,Minor,Minor,"Full_Sun, Partial_Shade",4 -- 9,,5.5 - 7.0,"Insectory, Reclamator, Wildlife Food","Aromatics/Fragrance, Dried Flower, Dye, Food, Medicine, Medicine"
2231,Rapeseed,Brassica napus,BRNA,Biennial,30,12,,Summer,,Yellow,Long Rhizome,Early Summer - Late Summer,,Medium,Upright,Fast,Minor,Minor,"Full_Sun, Partial_Shade",2 -- 9,Moderate,4.3 - 8.3,"Groundcover, Insecticide, Soil Cultivator","Food, Medicine"
3880,Spanish Salsify (Scorzonera),Scolymus hispanicus,SCHI,Biennial,39,12,12,Spring,"""Grows well in an ordinary garden soil in sun or semi-shade[200]. Prefers a rich soil. This species has sometimes been cultivated in the past for its edible root.",Yellow,"Tap, Short Rhizome",Spring - Summer,Summer - Fall,Fine,Upright,Fast,Minor,Minor,"Full_Sun, Partial_Shade",6 -- 9,"Moderate, Dry",6.0 - 8.0,"Insectory, Water Purifier","Aromatics/Fragrance, Dye, Food, Food, Medicine"
8144,Scorpionweed (Variable-leaf Phacelia),Phacelia heterophylla,PHHE,Biennial,48,36,10,Spring-Summer,"A bee magnet! This delightful biennial or short-lived perennial wildflower can grow 2′-4′ tall. The charming, coiled whitish-cream-colored, bell-shaped flowers bloom May-June, and like other phacelias, have protruding stamens. Varileaf phacelia usually produces just a single, tall flowering stem that can be either green or red. All parts of the plant are bristly or glandular hairy. Grows from a taproot on foothill slopes, rock outcrops, ridgelines, well-drained or rocky flats, in chaparral, and other dry, open locations at low to high elevations. Prefers full sun or part shade. . A great species for dryland pollinator gardens and habitat restoration. 30 days cold-moist stratification. Sow outside in fall or early spring. Seeds need light to germinate, surface sow.","Purple, White","Tap, Short Rhizome",Spring - Late Summer,Summer,Coarse,Rosette,Fast,Major,Minor,"Full_Sun, Partial_Shade",5 -- 9,"Moderate, Dry",6.4 - 8.6,"Insectory, Reclamator, Reclamator, Soil Builder, Soil Cultivator, Toxin Absorber",", Cut Flower, Food"
7899,White Sweetclover,Melilotus alba,MEAL,Biennial,60,12,60,Spring,"Yellow and white sweetclover occupy similar nonnative habitats and are often associated with disturbances. In California, Nevada, and Florida, sweetclover is primarily restricted to recently disturbed sites. Although yellow and white sweetclover are more alike than different, the following morphological differences are common: White sweetclover is generally taller, has a more erect form, and produces coarser stems and branches than yellow sweetclover, reviews by; white sweetclover may be up to 3 feet (1 m) taller than yellow sweetclover. At peak flowering, white sweetclover racemes are much longer (8-15 times) than those of yellow sweetclover. Leaflets produced by yellow sweetclover are often twice as wide as those produced by white sweetclover. Yellow sweetclover legumes are wrinkled, and white sweetclover legumes are veiny",White,"Tap, Rhizome",Early Summer - Fall,Summer - Fall,Fine,Upright,Fast,Minor,Minor,"Full_Sun, Partial_Shade",3 -- 9,Moderate,5.0 - 8.0,"Domestic Animal Forage, Dynamic Accumulator, Erosion Control, Insectory, Nitrogen Fixer, Nurse, Reclamator, Wildlife Food, Wildlife Habitat","Aromatics/Fragrance, Food, Insect Repellent, Medicine, Medicine"
2052,Yellow Sweetclover,Melilotus officinalis,MEOF,Biennial,60,12,60,Spring,"Yellow flowers in second year of growth. Soil seed bank lasts from 17 to 50 years. Differences between white and yellow sweetclovers are as follows: White sweetclover is generally taller, has a more erect form, and produces coarser stems and branches than yellow sweetclover, white sweetclover may be up to 3 feet (1 m) taller than yellow sweetclover. At peak flowering, white sweetclover racemes are much longer (8-15 times) than those of yellow sweetclover. Leaflets produced by yellow sweetclover are often twice as wide as those produced by white sweetclover. Yellow sweetclover legumes are wrinkled, and white sweetclover legumes are veiny.",Yellow,"Tap, Rhizome",Late Spring - Early Summer,Summer,Fine,Climbing,Fast,Minor,Minor,"Full_Sun, Partial_Shade",3 -- 9,"Moderate, Dry",5.0 - 8.0,"Domestic Animal Forage, Dynamic Accumulator, Erosion Control, Insectory, Nitrogen Fixer, Nurse, Nurse, Reclamator, Wildlife Food, Wildlife Habitat","Aromatics/Fragrance, Food, Insect Repellent, Medicine, Medicine"
7468,Tall Thistle,Cirsium altissimum,CIAL,Biennial,96,24,36,Summer-Fall,Plant size can vary significantly in different environmental conditions. May be a short-lived perennial or biennial. Forms a short rosette in alternate years.,"Pink, Purple","Tap, Fibrous Shallow",Summer - Fall,Fall - ?,Coarse,Upright,Moderate,Minor,Minor,"Full_Sun, Partial_Shade",3 -- 8,"Wet, Moderate, Dry",5.5 - 7.5,"Insectory, Wildlife Food, Wildlife Habitat","Aromatics/Fragrance, Fiber, Medicine"
3352,Wild Turnip,Brassica rapa,BRRA,Biennial,30,18,8,Spring,"""Succeeds in full sun in a well-drained fertile preferably alkaline soil. Succeeds in any reasonable soil but prefers one on the heavy side[16]. Tolerates a pH in the range 4.8 to 8.3. This is the wild form of the turnip with a non-tuberous tap-root. It is closely related to the cultivated forms that are grown for their edible oil-bearing seeds. This species is native to Eurasia, but has spread all over the world and is now naturalized throughout much of North America. It grows from sea level to 5,000 ft. "" Field mustard grows in disturbed areas including roadsides, ditches, cultivated fields, orchards, and gardens.",Yellow,Rhizome,Spring - Summer,Spring - ?,Fine,Rosette,Fast,Minor,Minor,"Full_Sun, Partial_Shade",6 -- 9,Moderate,4.8 - 8.5,"Chemical Barrier, Domestic Animal Forage, Dynamic Accumulator, Erosion Control, Insecticide, Insectory, Soil Builder","Biomass, Food, Medicine, Oil, Wax, Resin or Polish, Oil, Wax, Resin or Polish, Soap"
8147,Stinking Wall Rocket (Stinkweed),Diplotaxis muralis,DIMU,Biennial,8,8,6,Spring-Summer,"Very resistant to heat, this plant could be used as a perennial substitute for Eruca vesicaria sativa, the annual rocket, in hot summer areas. It is most frequent in waste places such as by railways, roads and on tips, but is also found on rocks, cliffs, walls and in gardens. Sowing depth: 0.5cm (0.2in). Sprinkle the seeds on the surface of the soil and barely cover. Spacing: 12-18in (30-45cm) apart. Light: full sun/partial shade. Watering: regular to keep the soil moist, but not soggy. Fertilizing: recommended. Non mycorrhizal.",Yellow,"Tap, Short Rhizome",Early Summer - Summer,Summer - Fall,Fine,Prostrate,Fast,Minor,Minor,"Full_Sun, Partial_Shade",9 -- 10,"Moderate, Dry",6.0 - 6.8,"Insectory, Soil Builder","Container Garden, Food, Food, Food"
3432,White Wall Rocket (Wild Rocket),Diplotaxis erucoides,DIER,Biennial,24,12,6,Summer-Fall,A weed of arable and waste ground in S. England and frequent as a casual. Plants often germinate in the autumn and survive as an over-wintering rosette. Non mycorrhizal.,White,"Tap, Short Rhizome",Late Spring - Early Summer,Summer - Fall,Coarse,Rosette,Fast,Minor,Minor,"Full_Sun, Partial_Shade",9 -- 11,"Moderate, Dry",6.0 - 6.5,"Insectory, Insectory, Toxin Absorber",Food
